idProducto,IdPedido,idSucursal,Precioprov,Nombre,Descripcion
6423,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6424,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6425,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6426,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6427,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6428,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6429,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6430,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6431,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6432,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6433,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6434,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6435,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6436,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6437,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6438,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6439,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6440,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6441,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6442,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6443,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6444,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6445,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6446,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6447,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6448,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6449,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6450,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6451,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6452,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6453,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6454,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6455,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6456,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6457,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6458,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6459,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6460,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6461,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6462,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6463,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6464,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6465,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6466,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6467,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6468,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6469,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6470,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6471,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6472,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6473,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6474,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6475,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6476,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6477,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6478,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6479,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6480,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6481,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6482,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6483,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6484,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6485,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6486,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6487,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6488,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6489,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6490,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6491,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6492,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6493,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6494,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6495,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6496,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6497,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6498,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6499,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6500,8,3,150,Half Life,"es un videojuego del género ciencia ficción y disparos en primera persona desarrollado por Valve Corporation, siendo este el juego debut de la compañía y el primero de lo que posteriormente pasaría a ser la serie Half-Life. El título, distribuido por Sierra Studios"
6501,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6502,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6503,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6504,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6505,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6506,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6507,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6508,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6509,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6510,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6511,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6512,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6513,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6514,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6515,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6516,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6517,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6518,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6519,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6520,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6521,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6522,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6523,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6524,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6525,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6526,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6527,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6528,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6529,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6530,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6531,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6532,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6533,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6534,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6535,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6536,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6537,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6538,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6539,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6540,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
6541,8,3,4500,Famicon,"Famir_ Kompy_ta Deisuku Shisutemu, abreviado FDS) fue lanzado el 21 de febrero de 1986 por Nintendo como periférico para su popular Family Computer (""Famicom"") en Japón. La unidad se situaba debajo de la consola y usaba disquetes"
